id	icon_bg_type	range_key	np	sp
4304202	5			
4304201	5			
303304	5			
4304004	5			
308605	5			
307705	5			
303301	5			
305000102	6	one	0	0
907700101	6	one	0	0
704301304	6	myself	20	0
704300304	6	myself	20	0
500110302	6	all	0	50
4303204	5			
4303203	5			
303303	5			
4303202	5			
312102	5			
4303105	5			
903000101	6	one	0	0
602100203	6	all	10	0
4303104	5			
313203	5			
303305	5			
312204	5			
307401	5			
300200205	6	one	10	0
4302705	5			
4302704	5			
307402	5			
902900101	6	one	0	0
314205	5			
402000101	6	one	0	0
402000105	6	one	0	0
4302701	5			
4302605	5			
314704	5			
307404	5			
4302603	5			
907200101	6	one	0	0
314502	5			
307405	5			
1020201	4	one	0	0
311501	5			
903000301	6	one	0	0
4302601	5			
911400501	6	all	0	100
311502	5			
1020204	6	one	0	0
500110102	6	one_col	0	20
1020205	6	one	0	0
311503	5			
1020206	6	one	0	0
900900201	6	myself	0	0
1020207	6	one	0	0
311504	5			
304500203	2	one	5	0
1000010140	6			
402000201	6	one	10	0
710100101	6	one	0	0
1020210	6	one	0	0
315601	5			
4302503	5			
20501	6			
907200301	6	all	0	0
315602	5			
602101305	6	one	20	0
703400103	6	one	0	0
302504	5			
315603	5			
316601	5			
911400701	6	all	0	0
710100205	6	one	10	0
315604	5			
600900102	6	one	0	0
502600401	6	all	0	0
4302301	5			
315605	5			
4302205	5			
319701	5			
304501303	6	one	20	0
402001301	6	all	20	0
402001305	6	all	20	0
710101301	6	one_row	20	0
710100301	6	one_row	20	0
703300202	6	all	10	0
4302204	5			
319703	5			
23701	6			
317302	5			
980100602	6	one	0	0
319704	5			
4302202	5			
4302201	5			
4302005	5			
932400101	6	one	0	0
601600204	6	all	10	0
323801	5			
703300306	6	one	20	0
306201	5			
8524	5			
323802	5			
4302003	5			
317401	5			
318003	5			
700700103	6	one	0	0
1000020100	6			
601100205	5	myself	0	0
9036	5			
323804	5			
603200401	1	one	0	100
1000010060	6			
4301803	5			
323805	5			
200100302	5	all	10	0
327901	5			
1000010100	6			
4301505	5			
601101301	6	one	20	0
401500102	6	one	0	0
601100301	6	one	20	0
4301504	5			
310301	5			
503200204	6	one	10	0
319302	5			
4301501	5			
4301205	5			
20502	6			
321103	5			
4301203	5			
700701303	6	shizi1	20	0
700700303	6	shizi1	20	0
909500101	6	one	0	0
332001	5			
4301201	5			
4301005	5			
940800101	6	one	0	0
603200105	6	one	0	0
603210201	6	myself	5	0
321604	5			
321705	5			
332003	5			
4301002	5			
304000204	6	one_col	10	0
1000040060	6			
401500202	6	one_col	10	0
4300805	5			
503201304	6	all	20	0
802410101	6	one	0	0
503200304	6	all	20	0
4300804	5			
603211305	6	one	20	100
603210305	6	one	20	0
1010107	6	one	0	0
1000030060	6			
336102	5			
4300801	5			
4300505	5			
601100101	6	one	0	0
336103	5			
702800203	6	tian	10	0
603201305	6	all	20	100
503200104	6	one	0	0
336104	5			
603210401	1	one	0	100
323005	5			
323204	5			
304001304	6	all	20	0
401501302	6	one	10	0
304000304	6	all	20	0
401500302	6	one	10	0
4300502	5			
322902	5			
802410301	6	one	0	100
4300405	5			
323401	5			
323701	5			
4300402	5			
4300401	5			
907800604	6	one	0	0
4300205	5			
1000070100	5			
304000104	6	one	0	0
402100205	6	tian	10	0
4300202	5			
324104	5			
310003	5			
324602	5			
402000305	6	all	20	0
940810101	6	one	0	0
603210105	6	one	0	0
20503	6			
1000050020	6			
309904	5			
600601302	6	one_col	20	0
903100301	6	one	0	0
9020	5			
4202404	5			
301301	5			
4202403	5			
4202402	5			
704400104	6	one	0	0
301302	5			
4202401	5			
4202305	5			
901000201	6	myself	0	0
600100303	6	all	20	0
4202304	5			
323002	5			
1000310	6	one	0	0
301304	5			
4202301	5			
500601301	2	all	10	0
500601305	2	all	10	0
500600301	2	all	10	0
907300301	6	one_row	0	0
23703	6			
4201505	5			
4201504	5			
5900001	6	myself	0	0
305402	5			
4201502	5			
4201501	5			
710200205	6	one	10	0
305403	5			
4201405	5			
403100103	6	one	0	0
4201404	5			
500600101	6	one	0	0
500600105	6	one	0	0
901000401	6	all	0	0
4201403	5			
305405	5			
4201402	5			
710201301	6	one_row	20	0
710200301	6	one_row	20	0
911500301	6	all	0	100
9101	5			
309502	5			
326405	5			
4201205	5			
600600303	6	one_col	20	0
1020301	3	one	0	0
327302	5			
1020302	3	one	0	0
701300102	6	one	0	0
1020303	3	one	0	0
703100204	6	one_row	10	0
1020304	6	one	0	0
304800301	6	one	20	0
1020305	6	one	0	0
327204	5			
403100203	5	myself	0	0
500600201	6	one	5	0
907300101	6	one	0	0
4201104	5			
1020308	6	one	0	0
327502	5			
1020309	6	one	0	0
4201102	5			
1020310	6	one	0	0
327205	5			
327805	5			
328302	5			
313604	5			
309603	5			
1100010301	6			
4200901	5			
313605	5			
4200805	5			
701301302	2	all	10	0
701300302	2	all	20	0
301904	5			
4200803	5			
710200101	6	one	0	0
403101303	6	one	20	0
4200802	5			
403100303	6	one	20	0
317703	5			
4200801	5			
4200705	5			
930400201	6	one	0	0
317704	5			
328804	5			
4200703	5			
309403	5			
317705	5			
4200701	5			
321801	5			
913100802	1	one	0	0
4200405	5			
329302	5			
321802	5			
4200403	5			
329005	5			
4200401	5			
321803	5			
4200205	5			
4200204	5			
1100040061	5			
703400202	5	all	5	0
500100302	6	one	20	0
4200202	5			
4200201	5			
321805	5			
330201	5			
325901	5			
330405	5			
4200103	5			
329804	5			
802500101	6	one	0	0
932500101	6	one	0	0
603301305	6	one	20	0
603300305	6	one	20	0
325903	5			
500100102	6	one	0	0
4200101	5			
4102605	5			
400500204	6	one	10	0
300403	5			
1100010141	6			
4102602	5			
325905	5			
980100901	6			
330001	5			
1100010221	6			
603300401	1	summon_area	0	100
4102404	5			
330002	5			
301802	5			
1100020381	6			
4102401	5			
330003	5			
4102305	5			
303002	5			
802500301	6	all	0	100
330004	5			
4102303	5			
303102	5			
4102301	5			
500100202	6	one	10	0
940910101	6	one	0	0
400501304	6	one	20	0
4102205	5			
800400201	6	one_row	0	0
4102204	5			
600700302	6	one	20	0
4102203	5			
1100070061	6			
1100070077	6	myself	0	0
334103	5			
940900101	6	one	0	0
603300105	6	one	0	0
303805	5			
334104	5			
4102104	5			
700301304	6	all	20	0
400500104	6	one	0	0
700300304	6	all	20	0
4102103	5			
338201	5			
4102102	5			
303902	5			
500101302	6	one	20	0
603300201	6	one_except_self	5	0
9102	5			
306001	5			
600700404	6	one_except_self	0	0
338203	5			
4101903	5			
500110402	6	all	0	30
4101902	5			
338204	5			
306003	5			
503200103	6	one	0	0
307501	5			
602800202	5	one	0	0
704501304	6	all	20	0
704500304	6	all	20	0
4101803	5			
4101802	5			
4101801	5			
750100201	6	all	10	0
200800101	6	one	0	0
200800103	6	one	0	0
200800105	6	one	0	0
312605	5			
702400204	6	all	10	0
313403	5			
312701	5			
21402	6			
4101202	5			
4101201	5			
313701	5			
750101305	6	one	20	0
750100305	6	one	20	0
700300104	6	one	0	0
314401	5			
4101103	5			
4101102	5			
4101101	5			
602800402	5	myself	0	0
317503	5			
318401	5			
317504	5			
907400101	6	one	0	0
4100702	5			
303401	5			
4100701	5			
600701302	6	one	20	0
319901	5			
903200301	6	one	0	0
4100404	5			
319903	5			
4100402	5			
24602	6			
319904	5			
200801301	2	all	10	0
200801303	2	all	10	0
200801305	2	all	10	0
901100201	6	myself	0	0
200800301	2	all	10	0
200800303	2	all	10	0
200800305	2	all	10	0
402100201	6	tian	10	0
911600101	6	one	0	0
923000101	6	one	0	0
4100304	5			
704000105	6	one	0	0
942000203	6	one_row	10	0
4100303	5			
907400301	6	one_col	0	0
4100302	5			
307503	5			
200800201	2	all	10	0
200800203	2	all	10	0
200800205	2	all	10	0
307504	5			
320704	5			
321404	5			
704000201	6		0	0
307505	5			
302500103	5	one_col	0	0
311601	5			
4100204	5			
901100401	6	all	0	0
4100203	5			
300400203	6	one_col	5	0
402101301	6	one	20	0
903200101	6	one	0	0
402100301	6	one	20	0
703500202	6	one	10	0
704001305	6	all	20	0
704000305	6	all	20	0
302500403	6	one	0	0
311604	5			
4100202	5			
321405	5			
4100105	5			
311605	5			
305702	5			
315701	5			
4100103	5			
402100101	6	one	0	0
402100105	6	one	0	0
315702	5			
322404	5			
302500203	6	all	10	0
4100101	5			
315703	5			
300401303	6	all	10	0
101200305	6	one_row	10	0
300400303	6	all	10	0
315704	5			
338805	5			
338804	5			
25102	6			
315705	5			
913200602	6	one	0	0
24603	6			
338802	5			
338801	5			
200100305	5	all	10	0
319802	5			
8527	5			
338704	5			
302904	5			
932600301	6	all	0	0
312302	5			
23202	6			
302501303	6	all	20	0
319804	5			
319105	5			
9103	5			
101200201	5	one_except_self	5	0
101200202	5	one_except_self	5	0
101200203	5	one_except_self	5	0
700900303	6	one	20	0
101200205	5	one_except_self	5	0
319205	5			
319304	5			
323902	5			
941000101	6	one	0	0
319403	5			
319503	5			
323903	5			
324801	5			
338504	5			
910300101	6	one	0	0
323904	5			
324905	5			
338501	5			
330203	5			
323905	5			
326004	5			
328001	5			
338403	5			
799990202	6	all	10	0
320101	5			
328002	5			
101200101	6	one	0	0
101200102	6	one	0	0
101200103	6	one	0	0
101200104	6	one	0	0
101200105	6	one	0	0
101201303	6	one_row	10	0
101201304	6	one_row	10	0
101201305	6	one_row	10	0
302000104	6	one	0	0
313105	5			
338305	5			
101200301	6	one_row	10	0
101200302	6	one_row	10	0
750200201	6	all	10	0
338304	5			
911400401	6	one_col	0	0
700900103	6	one	0	0
332102	5			
501900104	6	one	0	0
335205	5			
338205	5			
332103	5			
338202	5			
338104	5			
338103	5			
750201305	6	one	20	0
750200305	6	one	20	0
338005	5			
338002	5			
332105	5			
910600903	6	myself	0	0
336201	5			
338001	5			
337904	5			
302000204	6	one	10	0
336202	5			
941010101	6	one	0	0
337902	5			
337804	5			
336203	5			
337802	5			
600801302	6	one	10	0
600800302	6	one	10	0
336204	5			
337801	5			
337703	5			
337604	5			
336205	5			
337603	5			
337602	5			
337601	5			
337504	5			
337501	5			
337403	5			
337402	5			
337305	5			
600500101	6	one	0	0
302001304	6	all	20	0
100400305	2	all	20	0
302000304	6	all	20	0
337302	5			
337301	5			
337205	5			
337204	5			
337203	5			
750200105	6	one	0	0
908000101	6	all	0	0
780100104	6	one	0	0
908800401	6	all	0	0
22301	6			
337105	5			
703300402	6	one	0	0
920400101	6	one	0	0
337102	5			
337101	5			
337005	5			
300200104	6	one	0	0
202400102	6	one	0	0
202400104	6	one	0	0
201500101	6	one	0	0
600800102	6	one	0	0
903300101	6	one	0	0
702500204	6	all	10	0
704101305	6	all	20	0
704100305	6	all	20	0
942200302	6	one	20	0
301403	5			
337001	5			
1040208	6	one	0	0
1040301	4	all	0	0
301404	5			
780101304	6	one	20	0
600300103	6	one	0	0
336903	5			
301500101	6	one	0	0
301500105	6	one	0	0
305501	5			
704100401	1	summon_area	0	100
403200203	6	one_row	10	0
336902	5			
305502	5			
907500101	6	one	0	0
336901	5			
336805	5			
305503	5			
336804	5			
301500401	6	one_col	0	0
301500405	6	one_col	0	0
911700501	6	all	0	100
301405	5			
301505	5			
202401302	5	one_except_self	10	0
202401304	5	one_except_self	10	0
336801	5			
309601	5			
202400302	5	one_except_self	10	0
202400304	5	one_except_self	10	0
600300303	6	all	20	0
309602	5			
336705	5			
301500201	6	one	10	0
301500205	6	one	10	0
403201303	6	all	20	0
704100105	6	one	0	0
942100203	6	one_row	10	0
308401	5			
907500301	6	one_col	0	0
336703	5			
202400202	5	all	5	0
202400204	5	all	5	0
309605	5			
308501	5			
301500501	6	tian	10	0
301500505	6	tian	10	0
910700201	6	two_row	0	0
704100201	6	one_row	10	0
313702	5			
403200103	6	one	0	0
336605	5			
316205	5			
313703	5			
316303	5			
336602	5			
301501301	6	one_col	20	0
301501305	6	one_col	20	0
301500301	6	one_col	20	0
301500305	6	one_col	20	0
703600202	6	one	10	0
313705	5			
316402	5			
317801	5			
313601	5			
322304	5			
322401	5			
317802	5			
336502	5			
9012	5			
932700101	6	one_row	0	0
601900204	5	all	10	0
328003	5			
328205	5			
920100101	6	one	0	0
317804	5			
328304	5			
336402	5			
336401	5			
317805	5			
701000103	6	one	0	0
321901	5			
601400205	6	one	10	0
20403	6			
950100601	6	one	0	0
703600402	5	one	10	0
332902	5			
332905	5			
601601303	6	one	20	0
321903	5			
336105	5			
336101	5			
336005	5			
601401301	6	all	20	0
601400301	6	all	20	0
601901404	6	all	0	0
601900404	6	all	0	0
321905	5			
336004	5			
326001	5			
500200202	6	one	10	0
400601304	6	one	20	0
336003	5			
400600304	6	one	20	0
800600201	6	one	0	0
701001303	6	one	20	0
701000303	6	one	20	0
326003	5			
336001	5			
335904	5			
22303	6			
941100101	6	one	0	0
603500105	6	one	0	0
335901	5			
303100102	6	one	0	0
326005	5			
335805	5			
400600104	6	one	0	0
335804	5			
335802	5			
301000202	6	one	10	0
932700501	6	one	0	0
335705	5			
500201302	6	all	20	0
603500201	6	one	10	0
500200302	6	all	20	0
335704	5			
335702	5			
335605	5			
800600401	6	one	0	0
335502	5			
600900502	6	one	0	0
335501	5			
802700101	6	one_row	0	0
335404	5			
603000202	6	all	10	0
603501305	6	one	20	0
603500305	6	one	20	0
500200102	6	one	0	0
334202	5			
303100202	6	one_col	10	0
335402	5			
400600204	6	one	10	0
301001302	6	all	20	0
300110304	6	one	20	0
700510104	6	one_row	0	0
601100201	5	myself	0	0
702600204	6	myself	10	0
335303	5			
603500401	6	one	10	0
335302	5			
334205	5			
303201305	6	one	20	0
338301	5			
801400301	6	all	0	100
900300101	6	one	0	0
700500104	6	one	0	0
338302	5			
301000102	6	one	0	0
501900103	6	one	0	0
102401302	5	all	10	0
338303	5			
911500101	6	one	0	0
303101302	6	one	20	0
941110101	6	one	0	0
303100302	6	one	20	0
300800104	6	one	0	0
335101	5			
335005	5			
600901302	6	all	20	0
700511304	6	all	20	0
700510304	6	all	20	0
335004	5			
700500101	6	one	0	0
1100010350	6			
335001	5			
1100010382				
334904	5			
334903	5			
901300201	5	all	0	0
700501304	6	all	20	0
700500304	6	all	20	0
334902	5			
334901	5			
8539	5			
334804	5			
334803	5			
704200105	6	one	0	0
942200203	6	all	10	0
603010202	6	all	0	30
400100305	6	all	20	0
8544	5			
1000102	6	one	0	0
22002	6			
1000103	6	one	0	0
780200104	6	one	0	0
1000104	6	one	0	0
334705	5			
1000105	6	one	0	0
304202	5			
704200201	6	all	10	0
334703	5			
1000107	6	one	0	0
400100101	6	one_col	0	0
400100105	6	one_col	0	0
334702	5			
300500203	6	one	10	0
501800203	6	one	10	0
402201305	6	all	20	0
402200301	6	all	20	0
402200305	6	all	20	0
304500303	6	one	20	0
704201305	6	one	20	0
302600403	6	all	20	0
913900505	6	myself	0	0
1100020062				
303505	5			
334604	5			
307601	5			
780201304	6	myself	20	0
780200304	6	myself	20	0
312503	5			
307602	5			
402200101	6	one	0	0
402200105	6	one	0	0
920200101	6	one	0	0
307603	5			
302600203	5	one_col	10	0
400100201	6	tian	10	0
400100205	6	tian	10	0
501801303	6	one_col	20	0
334602	5			
501800303	6	one_col	20	0
1100020350	6			
903400301	4	one	0	0
1100020382	6			
311701	5			
319604	5			
334503	5			
319705	5			
913900201	6	one	0	0
319805	5			
401400101	6	one	0	0
325204	5			
311703	5			
300500103	6	one	0	0
325304	5			
325402	5			
402200201	6	one	10	0
402200205	6	one	10	0
302601303	6	one	20	0
400101301	6	all	20	0
400101305	6	all	20	0
1100070062	6			
315801	5			
913910401	6	all	0	100
930700201	6	one	0	0
312901	5			
315802	5			
334304	5			
100700101	6	one	0	0
100700102	6	one	0	0
100700103	6	one	0	0
100700104	6	one	0	0
100700105	6	one	0	0
100701304	6	one	20	0
100701305	6	one	20	0
304404	5			
1100070302	6			
334301	5			
9106	5			
100700301	6	one	20	0
100700302	6	one	20	0
100700303	6	one	20	0
100700304	6	one	20	0
100700305	6	one	20	0
319902	5			
334204	5			
334203	5			
334201	5			
922300201	6	one	0	0
334105	5			
334102	5			
334101	5			
802800101	6	one_row	0	0
334004	5			
932800101	6	one_row	0	0
334002	5			
319905	5			
333904	5			
324001	5			
333805	5			
333802	5			
501300204	6	one	10	0
324002	5			
333704	5			
701100103	6	one	0	0
100700201	6	one	10	0
100700202	6	one	10	0
100700203	6	one	10	0
100700204	6	one	10	0
100700205	6	one	10	0
324004	5			
333702	5			
333701	5			
333603	5			
324005	5			
333602	5			
328101	5			
601501301	6	one	20	0
601500301	6	one	20	0
932800301	6	all	0	0
328102	5			
333505	5			
333504	5			
941210101	6	one	0	0
328103	5			
501301304	6	all	20	0
333502	5			
501300304	6	all	20	0
304200404	6	myself	20	0
701100303	5	all	10	0
333501	5			
333303	5			
328105	5			
333302	5			
941200101	6	one	0	0
333301	5			
305000402	6	one	0	0
333204	5			
332202	5			
333203	5			
501300104	6	one	0	0
701000301	6	one	20	0
304200204	5			
333201	5			
333105	5			
909200101	6	one	0	0
332204	5			
910200301	6	one	0	0
333102	5			
909800301	6	all	0	0
332205	5			
904101301	6	one_col	0	0
336301	5			
921500101	6	one	0	0
700511305	6	all	20	0
600600102	6	one_row	0	0
336302	5			
332904	5			
601400303	6	all	20	0
603100202	6	all	10	0
336303	5			
332901	5			
1040308	6	all	0	0
1040310	6	all	0	0
336304	5			
304201304	6	all	20	0
332802	5			
304200304	6	all	20	0
336305	5			
301603	5			
332704	5			
301705	5			
301803	5			
301901	5			
308602	5			
332604	5			
308801	5			
309004	5			
309302	5			
600500103	6	one	0	0
304200104	6	one	0	0
702200205	6	myself	10	0
201400302	4	all	10	0
201400304	4	all	10	0
316404	5			
500410203	6	all	0	30
102600201	5			
500800201	2	one	5	0
500800205	2	one	5	0
700100601	6	one_row	0	0
332502	5			
700100105	6	one	0	0
702201301	6	all	20	0
702200301	6	all	20	0
903500301	6	one_row	0	0
332501	5			
201400202	4			
201400204	4			
1000201	5	one	0	0
301501	5			
1000202	5	one	0	0
322505	5			
1000203	5	one	0	0
901400201	5	all	0	0
600501303	6	one	20	0
600500303	6	one	20	0
1000205	6	one	0	0
301503	5			
911900101	6	one_row	0	0
201400102	6	one	0	0
201400104	6	one	0	0
500801301	2	all	10	0
942300203	6	all	10	0
500800301	2	all	10	0
500800305	2	all	10	0
700101305	6	all	20	0
700100305	6	all	20	0
305601	5			
322604	5			
702200501	6	myself	10	0
332403	5			
305602	5			
332402	5			
704300201	6	all	10	0
911700301	6	all	0	0
305603	5			
500800101	6	one	0	0
500800105	6	one	0	0
700100401	6	one	0	0
305604	5			
401200203	6	one_col	10	0
332305	5			
903500101	6	one	0	0
305605	5			
911900301	6	all	0	0
704301305	6	myself	20	0
704300305	6	myself	20	0
328501	5			
309305	5			
907700501	6	one	0	0
302003	5			
332301	5			
201401302	4	all	10	0
201401304	4	all	10	0
332203	5			
602100204	6	all	10	0
332201	5			
309704	5			
332104	5			
920300101	6	one	0	0
332101	5			
309705	5			
332005	5			
401201303	6	one	20	0
332004	5			
401200303	6	one	20	0
332002	5			
313802	5			
331905	5			
911900501	6	all	0	100
331903	5			
313803	5			
331902	5			
331805	5			
331803	5			
313804	5			
331703	5			
331702	5			
331602	5			
313805	5			
932900301	6	all	0	0
317901	5			
331601	5			
331405	5			
331402	5			
317902	5			
303201303	6	one	20	0
331204	5			
800800201	6	one	0	0
317903	5			
930800201	6	one	0	0
304311303	6	one	20	0
102301303	2	all	10	0
317904	5			
710100102	6	one	0	0
941300101	6	one_col	0	0
331201	5			
317905	5			
331105	5			
322001	5			
331104	5			
400700104	6	one	0	0
331103	5			
322002	5			
331102	5			
900800301	6	all	0	0
932900501	6	all	0	100
500301302	6	all	20	0
100201301	5	all	20	0
702400301	6	all	20	0
500300302	6	all	20	0
322004	5			
600800204	6	one	5	0
331002	5			
331001	5			
322005	5			
330905	5			
326101	5			
710101302	6	one_row	20	0
710100302	6	one_row	20	0
703300203	6	all	10	0
326102	5			
703100205	6	one_row	10	0
500300102	6	one	0	0
303200202	6	one_col	10	0
326103	5			
951800201	6	one	0	0
400700204	6	one	10	0
330903	5			
326104	5			
330902	5			
601600205	6	all	10	0
710200201	6	one	10	0
326105	5			
984200801	1	myself	0	0
8532	5			
330804	5			
90031401	6	one	10	0
1000101	6	one	0	0
330202	5			
700700104	6	one	0	0
1000109	6	one	0	0
601601301	6	one	20	0
601600301	6	one	20	0
9108	5			
703300403	6	one	0	0
8551	5			
330204	5			
500300202	6	one	10	0
941310101	6	one_col	0	0
400701304	6	one	20	0
330205	5			
400700304	6	one	20	0
601101302	6	one	20	0
8553	5			
601100302	6	one	20	0
8557	5			
334302	5			
330701	5			
932300201	6	one_row	0	0
304401	5			
334303	5			
304503	5			
303200102	6	one	0	0
304603	5			
700701304	6	shizi1	20	0
700700304	6	shizi1	20	0
102200105	6	one	0	0
600200401	6	all	20	0
334305	5			
313005	5			
338401	5			
4200104	5			
603210202	6	myself	5	0
320001	5			
338402	5			
317803	5			
317502	5			
200900201	2	one	5	0
200900203	2	one	5	0
200900205	2	one	5	0
325505	5			
325705	5			
338404	5			
603200202	6	myself	5	0
330302	5			
330301	5			
338405	5			
4200105	5			
330105	5			
24102	6			
330104	5			
200900101	6	one	0	0
200900103	6	one	0	0
200900105	6	one	0	0
702800204	6	tian	10	0
704401305	6	one	20	0
704400305	6	one	20	0
330103	5			
330102	5			
907800501	6	all	0	100
330101	5			
330005	5			
4200102	5			
329801	5			
600600103	6	one_row	0	0
329704	5			
402300101	6	one	0	0
402300105	6	one	0	0
329702	5			
704400401	6	one	0	0
329605	5			
1000303	3	all1	0	0
400200201	6	all	10	0
501901303	6	one	20	0
329604	5			
1000305	6	one	0	0
501900303	6	one	20	0
1000306	6	one	0	0
903600301	6	one	0	0
1000307	6	one	0	0
329601	5			
1000308	6	one	0	0
329505	5			
914100201	6	all	0	0
200901301	2	all	10	0
200901303	2	all	10	0
200901305	2	all	10	0
901500201	5	all	0	0
200900301	2	all	10	0
200900303	2	all	10	0
200900305	2	all	10	0
329504	5			
402300201	6	one	10	0
402300205	6	one	10	0
329403	5			
400201301	6	all	20	0
400201305	6	all	20	0
100200304	5	all	20	0
100200305	5	all	20	0
600101304	6	all	20	0
600100304	6	all	20	0
329401	5			
329305	5			
307703	5			
329304	5			
329303	5			
4200404	5			
704400201	6			
329203	5			
302700103	5	one_row	0	0
400200101	6	one	0	0
400200105	6	one	0	0
329202	5			
24103	6			
501900203	6	one_col	10	0
402301301	6	one	20	0
402301305	6	one	20	0
402300301	6	one	20	0
402300305	6	one	20	0
329201	5			
329105	5			
302700403	6	one	0	0
100200202	5	one	10	0
100200203	5	one	10	0
100200204	5	one	10	0
100200205	5	one	10	0
704500102	6	one	0	0
301801305	6	one	20	0
710201302	6	one_row	20	0
304800103	6	one	0	0
600300301	6	all	20	0
9109	5			
100200401	5	summon_area	0	100
304810203	6	all	0	30
302700203	6	all	10	0
315902	5			
329101	5			
4200402	5			
302600302	6	one	20	0
600100104	6	one	0	0
329003	5			
600900204	6	all	10	0
780200405	6	all	5	0
315904	5			
922400101	6	one	0	0
328904	5			
200400103	6	one	0	0
100200101	6	one	0	0
100200102	6	one	0	0
100200103	6	one	0	0
100200104	6	one	0	0
100200105	6	one	0	0
100201303	5	all	20	0
100201304	5	all	20	0
100201305	5	all	20	0
700700201	6	one	10	0
600200303	6	all	20	0
320003	5			
100200301	5	all	20	0
100200302	5	all	20	0
501401304	6	one	10	0
320004	5			
501400304	6	one	10	0
800900201	2	all	0	0
102300101	6	one	0	0
102300102	6	one	0	0
102301301	2	all	10	0
102300104	6	one	0	0
102300105	6	one	0	0
102301304	2	all	10	0
102301305	2	all	10	0
324102	5			
304810103	6	one_col	0	20
403900102	6	one_col	0	0
328805	5			
102300301	2	all	10	0
501400104	6	one	0	0
102300303	2	all	10	0
102300304	2	all	10	0
102300305	2	all	10	0
302201304	6	one	20	0
4200704	5			
302200304	6	one	20	0
913100803	1	one	0	0
304810403	6	all	0	30
328201	5			
600300102	6	one	0	0
600800201	6	one	5	0
328801	5			
328202	5			
20701	6			
1100040031	5			
20903	6			
328203	5			
703400203	5	all	5	0
21003	6			
302200104	6	one	0	0
328204	5			
931400101	6	all	0	0
403900202	6	one_row	10	0
304301304	6	one	20	0
501400204	5	one_except_self	5	0
102300202	5	all	10	0
304300304	6	one	20	0
102300204	5	all	10	0
102300205	5	all	10	0
4200804	5			
332302	5			
302102	5			
302105	5			
302202	5			
332303	5			
4200702	5			
309503	5			
4200903	5			
332304	5			
304300104	6	one	0	0
1100010191	6			
923300101	6	one	0	0
300110104	6	one	0	0
300501303	6	one	20	0
302200204	5	myself	0	0
403901302	6	one	20	0
941410101	6	all	0	0
403900302	6	one	20	0
200400104	6	one	0	0
316801	5			
200200304	5	all	20	0
912900301	6	one	0	0
336403	5			
328303	5			
4200904	5			
328301	5			
336404	5			
328104	5			
328005	5			
328004	5			
336405	5			
901600201	5	all	0	0
327905	5			
600700303	6	one	20	0
304300204	6	one	10	0
327904	5			
1100070079	6	myself	0	0
300110204	6	one	10	0
1100060031	5			
304310304	6	all	0	50
4200905	5			
25001	6			
907900301	6	all	0	0
700301305	6	all	20	0
1100070207	6			
700300305	6	all	20	0
327802	5			
327801	5			
327703	5			
327605	5			
1100070303	6			
200401302	6	one_row	10	0
304310104	6	one_row	0	20
327603	5			
327505	5			
200400302	6	one_row	10	0
200400304	6	one_row	10	0
4201103	5			
327501	5			
503001301	6	one	20	0
503001305	6	one	20	0
503000301	6	one	20	0
503000305	6	one	20	0
602800203	5	one	0	0
304310404	6	all	0	30
704500305	6	all	20	0
327405	5			
327403	5			
200400202	5	all	10	0
200400204	5	all	10	0
327402	5			
327305	5			
600700103	6	one	0	0
301604	5			
702400205	6	all	10	0
503000101	6	one	0	0
503000105	6	one	0	0
304310204	6	all	0	30
327304	5			
914200601	6	one	0	0
21802	6			
907900101	6	one	0	0
4201203	5			
600200104	6	one	0	0
327301	5			
702401301	6	all	20	0
903700301	6	one_col	0	0
305703	5			
602800403	5	myself	0	0
4201101	5			
4201105	5			
305704	5			
914200201	6	one	0	0
922600401	6	one	0	0
327203	5			
305705	5			
600701303	6	one	20	0
309801	5			
327201	5			
4201204	5			
503000201	6	one_col	10	0
503000205	6	one_col	10	0
327104	5			
703600205	6	one	10	0
327102	5			
25002	6			
327101	5			
327005	5			
600201304	6	all	20	0
600200304	6	all	20	0
327004	5			
327003	5			
327002	5			
912100701	6	all	0	0
4201201	5			
313901	5			
942000204	6	one_row	10	0
914200401	6	myself	10	0
326905	5			
313902	5			
326904	5			
912100821	6	all	0	0
326902	5			
313903	5			
933100501	6	all	0	100
912101101	6	myself	0	0
102101305	2	all	10	0
704000202	6		0	0
326804	5			
913910201	6	one	0	0
4201202	5			
313905	5			
922600201	6	one_row	0	0
318001	5			
326801	5			
1000110	6	one	0	0
1000208	6	one	0	0
318002	5			
703500203	6	one	10	0
941500301	6	all	0	100
1000301	3	all1	0	0
500400102	6	one	0	0
326702	5			
326701	5			
21803	6			
318004	5			
326605	5			
8569	5			
502500302	6	one	20	0
318005	5			
326603	5			
322101	5			
326602	5			
9006	5			
304701	5			
322102	5			
304803	5			
4201503	5			
305005	5			
322103	5			
305303	5			
301200102	6	one	0	0
502500102	6	one	0	0
933100301	6	all	0	0
4201401	5			
402900204	2	myself	0	15
326404	5			
500400202	5			
326403	5			
25003	6			
313305	5			
801000201	2	one_except_self	0	0
313404	5			
326202	5			
502500402	6	one	0	0
326305	5			
326304	5			
326203	5			
941500101	6	one	0	0
9047	5			
9111	5			
326204	5			
326303	5			
700901304	6	one	20	0
500410102	6	one_row	0	20
326205	5			
320403	5			
301200202	6	one	10	0
320405	5			
402901304	5	one_except_self	10	0
500401302	6	all	20	0
402900304	5	one_except_self	10	0
500400302	6	all	20	0
