id	name	lv	desc	desc2	group	key	next_id	nFightSkillId	costId	icon	icon2	range_key	jPropertys
336502	俊傑な猛攻	2	自身が[サンダーバースト]を発動した後,<color=#FFC432>15%</color>の確率で1回追撃を行う.この[サンダーバースト]が自身の<skillEff=追加攻撃>で発動した場合,追撃確率<color=#FFC432>+15%</color>	自身が[サンダーバースト]を発動した後,<color=#FFC432>15%</color>の確率で1回追撃を行う.この[サンダーバースト]が自身の<skillEff=追加攻撃>で発動した場合,追撃確率<color=#FFC432>+15%</color>	3365	336502	336503	336502	3004	3365	5	one	
336501	俊傑な猛攻	1	自身が[サンダーバースト]を発動した後,<color=#FFC432>10%</color>の確率で1回追撃を行う.この[サンダーバースト]が自身の<skillEff=追加攻撃>で発動した場合,追撃確率<color=#FFC432>+10%</color>	自身が[サンダーバースト]を発動した後,<color=#FFC432>10%</color>の確率で1回追撃を行う.この[サンダーバースト]が自身の<skillEff=追加攻撃>で発動した場合,追撃確率<color=#FFC432>+10%</color>	3365	336501	336502	336501	2004	3365	5	one	
306201	タレント効果306201	1	強化スキル1:対象を攻撃した後,<color=#FFC432>10%</color>の確率でSP+20	テスト2<skillEff=中毒>	3062	306201	306202	306201	2001	1	1	one	
314901	透過体電荷	1	自身が攻撃した後,<color=#FFC432>10%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	自身が攻撃した後,<color=#FFC432>15%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	3149	314901	314902	314901	2004	3149	1	one	
323601	和音崩壊	1	[七彩の音色]を発動した後,<color=#FFC432>20%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	[七彩の音色]を発動した後,<color=#FFC432>40%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	3236	323601	323602	323601	2003	3236	5	one	
332301	通信封鎖	1	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>5%</color>遅らせる	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>10%</color>遅らせる	3323	332301	332302	332301	2002	3323	5	one	
306202	タレント効果306202	2	強化スキル1:対象を攻撃した後,<color=#FFC432>20%</color>の確率でSP+20	テスト2<skillEff=中毒>	3062	306202	306203	306202	3001	1	1	one	
314902	透過体電荷	2	自身が攻撃した後,<color=#FFC432>15%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	自身が攻撃した後,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	3149	314902	314903	314902	3004	3149	1	one	
323602	和音崩壊	2	[七彩の音色]を発動した後,<color=#FFC432>40%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	[七彩の音色]を発動した後,<color=#FFC432>60%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	3236	323602	323603	323602	3003	3236	5	one	
332302	通信封鎖	2	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>10%</color>遅らせる	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>15%</color>遅らせる	3323	332302	332303	332302	3002	3323	5	one	
306203	タレント効果306203	3	強化スキル1:対象を攻撃した後,<color=#FFC432>30%</color>の確率でSP+20	テスト2<skillEff=中毒>	3062	306203	306204	306203	4001	1	1	one	
314903	透過体電荷	3	自身が攻撃した後,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	自身が攻撃した後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	3149	314903	314904	314903	4008	3149	1	one	
323603	和音崩壊	3	[七彩の音色]を発動した後,<color=#FFC432>60%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	[七彩の音色]を発動した後,<color=#FFC432>80%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	3236	323603	323604	323603	4007	3236	5	one	
332303	通信封鎖	3	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>15%</color>遅らせる	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>20%</color>遅らせる	3323	332303	332304	332303	4006	3323	5	one	
306204	タレント効果306204	4	強化スキル1:対象を攻撃した後,<color=#FFC432>40%</color>の確率でSP+20	テスト2<skillEff=中毒>	3062	306204	306205	306204	5001	1	1	one	
314904	透過体電荷	4	自身が攻撃した後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	自身が攻撃した後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	3149	314904	314905	314904	5008	3149	1	one	
323604	和音崩壊	4	[七彩の音色]を発動した後,<color=#FFC432>80%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	[七彩の音色]を発動した後,<color=#FFC432>100%</color>の確率で対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	3236	323604	323605	323604	5007	3236	5	one	
332304	通信封鎖	4	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>20%</color>遅らせる	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>25%</color>遅らせる	3323	332304	332305	332304	5006	3323	5	one	
306205	タレント効果306205	5	強化スキル1:対象を攻撃した後,<color=#FFC432>50%</color>の確率でSP+20	テスト2<skillEff=中毒>	3062	306205		306205		1	1	one	
314905	透過体電荷	5	自身が攻撃した後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	自身が攻撃した後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続	3149	314905		314905		3149	1	one	
323605	和音崩壊	5	[七彩の音色]を発動した後,対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	[七彩の音色]を発動した後,対象に以下の1つの<skillEff=不利効果>をランダムに付与,2ターン継続:100%の<skillEff=基礎確率>で攻撃力-20%,防御力-20%,<skillEff=破損>または<skillEff=昏睡>	3236	323605		323605		3236	5	one	
332305	通信封鎖	5	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>25%</color>遅らせる	[低空爆撃]で攻撃した後,対象の行動順を<color=#FFC432>25%</color>遅らせる	3323	332305		332305		3323	5	one	
336402	余燼の慟哭	2	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>6%</color>を強奪	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>6%</color>を強奪	3364	336402	336403	336402	3003	3364	5	one	
336404	余燼の慟哭	4	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>12%</color>を強奪	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>12%</color>を強奪	3364	336404	336405	336404	5007	3364	5	one	
336403	余燼の慟哭	3	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>9%</color>を強奪	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>9%</color>を強奪	3364	336403	336404	336403	4007	3364	5	one	
301601	タレント効果301601	1	攻撃を受けた後,15%の確率で反撃	テスト2<skillEff=中毒>	3016	301601	301602	301601	2003	1	4	one	
310301	タレント効果310301	1	昏睡付与可能のスキルで攻撃する時,効果命中+10%	テスト2<skillEff=中毒>	3103	310301	310302	310301	2002	1	1	one	
319001	徹甲重撃	1	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+6%</color>	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+12%</color>	3190	319001	319002	319001	2001	3190	1	one	
327701	スペーススキャン	1	自身のターン開始時,<color=#FFC432>30%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+10</color>,2ターン継続	自身のターン開始時,<color=#FFC432>35%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+20</color>,2ターン継続	3277	327701	327702	327701	2004	3277	5	one	
301602	タレント効果301602	2	攻撃を受けた後,20%の確率で反撃	テスト2<skillEff=中毒>	3016	301602	301603	301602	3003	1	4	one	
310302	タレント効果310302	2	昏睡付与可能のスキルで攻撃する時,効果命中+15%	テスト2<skillEff=中毒>	3103	310302	310303	310302	3002	1	1	one	
319002	徹甲重撃	2	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+12%</color>	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+18%</color>	3190	319002	319003	319002	3001	3190	1	one	
327702	スペーススキャン	2	自身のターン開始時,<color=#FFC432>35%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+20</color>,2ターン継続	自身のターン開始時,<color=#FFC432>40%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+30</color>,2ターン継続	3277	327702	327703	327702	3004	3277	5	one	
301603	タレント効果301603	3	攻撃を受けた後,25%の確率で反撃	テスト2<skillEff=中毒>	3016	301603	301604	301603	4003	1	4	one	
310303	タレント効果310303	3	昏睡付与可能のスキルで攻撃する時,効果命中+20%	テスト2<skillEff=中毒>	3103	310303	310304	310303	4002	1	1	one	
319003	徹甲重撃	3	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+18%</color>	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+24%</color>	3190	319003	319004	319003	4001	3190	1	one	
327703	スペーススキャン	3	自身のターン開始時,<color=#FFC432>40%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+30</color>,2ターン継続	自身のターン開始時,<color=#FFC432>45%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+40</color>,2ターン継続	3277	327703	327704	327703	4008	3277	5	one	
301604	タレント効果301604	4	攻撃を受けた後,30%の確率で反撃	テスト2<skillEff=中毒>	3016	301604	301605	301604	5003	1	4	one	
310304	タレント効果310304	4	昏睡付与可能のスキルで攻撃する時,効果命中+25%	テスト2<skillEff=中毒>	3103	310304	310305	310304	5002	1	1	one	
319004	徹甲重撃	4	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+24%</color>	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+30%</color>	3190	319004	319005	319004	5001	3190	1	one	
327704	スペーススキャン	4	自身のターン開始時,<color=#FFC432>45%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+40</color>,2ターン継続	自身のターン開始時,<color=#FFC432>50%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+50</color>,2ターン継続	3277	327704	327705	327704	5008	3277	5	one	
301605	タレント効果301605	5	攻撃を受けた後,35%の確率で反撃	テスト2<skillEff=中毒>	3016	301605		301605		1	4	one	
310305	タレント効果310305	5	昏睡付与可能のスキルで攻撃する時,効果命中+30%	テスト2<skillEff=中毒>	3103	310305		310305		1	1	one	
319005	徹甲重撃	5	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+30%</color>	機神<color=#FFC432>リッパー</color>が物理装甲ユニットを攻撃する時,与ダメージ<color=#FFC432>+30%</color>	3190	319005		319005		3190	1	one	
327705	スペーススキャン	5	自身のターン開始時,<color=#FFC432>50%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+50</color>,2ターン継続	自身のターン開始時,<color=#FFC432>50%</color>の確率で自身の<skillEff=不利効果>を1つ解除.解除後,自身の機動力<color=#FFC432>+50</color>,2ターン継続	3277	327705		327705		3277	5	one	
336405	余燼の慟哭	5	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>15%</color>を強奪	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>15%</color>を強奪	3364	336405		336405		3364	5	one	
336401	余燼の慟哭	1	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>3%</color>を強奪	自身のターン開始時,ランダムな味方対象の現在の攻撃力の<color=#FFC432>3%</color>を強奪	3364	336401	336402	336401	2003	3364	5	one	
336304	精密狙撃	4	[驚ノ弦]の与ダメージ<color=#FFC432>+25%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	[驚ノ弦]の与ダメージ<color=#FFC432>+30%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	3363	336304	336305	336304	5006	3363	5	one	
336303	精密狙撃	3	[驚ノ弦]の与ダメージ<color=#FFC432>+20%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	[驚ノ弦]の与ダメージ<color=#FFC432>+25%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	3363	336303	336304	336303	4006	3363	5	one	
305701	タレント効果305701	1	自身のターン開始時,10%の確率で妨害効果を無効化,1ターン継続	テスト2<skillEff=中毒>	3057	305701	305702	305701	2004	1	1	one	
314401	触媒効率	1	スキル1で<skillEff=不利効果>を解除した後,回復効果<color=#FFC432>+10%</color>,2ターン継続	テスト2<skillEff=中毒>	3144	314401	314402	314401	2003	3144	1	one	
323101	強カウンター	1	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+1%</color>	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+2%</color>	3231	323101	323102	323101	2002	3231	5	one	
331801	ブレイジングサン	1	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>10%</color>早める	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>15%</color>早める	3318	331801	331802	331801	2001	3318	5	one	
305702	タレント効果305702	2	自身のターン開始時,20%の確率で妨害効果を無効化,1ターン継続	テスト2<skillEff=中毒>	3057	305702	305703	305702	3004	1	1	one	
314402	触媒効率	2	スキル1で<skillEff=不利効果>を解除した後,回復効果<color=#FFC432>+20%</color>,2ターン継続	テスト2<skillEff=中毒>	3144	314402	314403	314402	3003	3144	1	one	
323102	強カウンター	2	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+2%</color>	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+3%</color>	3231	323102	323103	323102	3002	3231	5	one	
331802	ブレイジングサン	2	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>15%</color>早める	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>20%</color>早める	3318	331802	331803	331802	3001	3318	5	one	
305703	タレント効果305703	3	自身のターン開始時,30%の確率で妨害効果を無効化,1ターン継続	テスト2<skillEff=中毒>	3057	305703	305704	305703	4004	1	1	one	
314403	触媒効率	3	スキル1で<skillEff=不利効果>を解除した後,回復効果<color=#FFC432>+30%</color>,2ターン継続	テスト2<skillEff=中毒>	3144	314403	314404	314403	4003	3144	1	one	
323103	強カウンター	3	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+3%</color>	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+4%</color>	3231	323103	323104	323103	4002	3231	5	one	
331803	ブレイジングサン	3	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>20%</color>早める	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>25%</color>早める	3318	331803	331804	331803	4001	3318	5	one	
305704	タレント効果305704	4	自身のターン開始時,40%の確率で妨害効果を無効化,1ターン継続	テスト2<skillEff=中毒>	3057	305704	305705	305704	5004	1	1	one	
314404	触媒効率	4	スキル1で<skillEff=不利効果>を解除した後,回復効果<color=#FFC432>+40%</color>,2ターン継続	テスト2<skillEff=中毒>	3144	314404	314405	314404	5003	3144	1	one	
323104	強カウンター	4	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+4%</color>	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+5%</color>	3231	323104	323105	323104	5002	3231	5	one	
331804	ブレイジングサン	4	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>25%</color>早める	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>30%</color>早める	3318	331804	331805	331804	5001	3318	5	one	
305705	タレント効果305705	5	自身のターン開始時,50%の確率で妨害効果を無効化,1ターン継続	テスト2<skillEff=中毒>	3057	305705		305705		1	1	one	
314405	触媒効率	5	スキル1で<skillEff=不利効果>を解除した後,回復効果<color=#FFC432>+50%</color>,2ターン継続	テスト2<skillEff=中毒>	3144	314405		314405		3144	1	one	
323105	強カウンター	5	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+5%</color>	自身が反撃を発動する時,SP10毎に,与ダメージ<color=#FFC432>+5%</color>	3231	323105		323105		3231	5	one	
331805	ブレイジングサン	5	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>30%</color>早める	自身や所有する機神が攻撃を受けた後,追加でSP+20.機神が攻撃を受けた時,対象の行動順を<color=#FFC432>30%</color>早める	3318	331805		331805		3318	5	one	
336302	精密狙撃	2	[驚ノ弦]の与ダメージ<color=#FFC432>+15%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	[驚ノ弦]の与ダメージ<color=#FFC432>+20%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	3363	336302	336303	336302	3002	3363	5	one	
336301	精密狙撃	1	[驚ノ弦]の与ダメージ<color=#FFC432>+10%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	[驚ノ弦]の与ダメージ<color=#FFC432>+15%</color>.対象の耐久値が30%より低い場合,[龍ノ矢]で現在耐久値が最も低い敵を攻撃する	3363	336301	336302	336301	2002	3363	5	one	
336204	マトリクス展開	4	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+12%</color>,防御力を戦闘中永続に<color=#FFC432>+12%</color>	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+15%</color>,防御力を戦闘中永続に<color=#FFC432>+15%</color>	3362	336204	336205	336204	5005	3362	5	one	
301101	タレント効果301101	1	攻撃時,敵対象に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+4%	テスト2<skillEff=中毒>	3011	301101	301102	301101	2002	1	4	one	
309801	タレント効果309801	1	機動力が自身より低い対象を攻撃する時,効果命中+10%	テスト2<skillEff=中毒>	3098	309801	309802	309801	2001	1	1	one	
318501	回復強化	1	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+10%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+20%</color>,さらに対象に<skillEff=庇護>を付与,1ターン継続	3185	318501	318502	318501	2004	3185	1	one	
327201	ワイルドリズム	1	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+1%</color>,対象に<skillEff=気絶>付与した時,自身の行動順を<color=#FFC432>5%</color>早める	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+2%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>10%</color>早める	3272	327201	327202	327201	2003	3272	5	one	
301102	タレント効果301102	2	攻撃時,敵対象に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+6%	テスト2<skillEff=中毒>	3011	301102	301103	301102	3002	1	4	one	
309802	タレント効果309802	2	機動力が自身より低い対象を攻撃する時,効果命中+15%	テスト2<skillEff=中毒>	3098	309802	309803	309802	3001	1	1	one	
318502	回復強化	2	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+20%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+30%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	3185	318502	318503	318502	3004	3185	1	one	
327202	ワイルドリズム	2	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+2%</color>,対象に<skillEff=気絶>付与した時,自身の行動順を<color=#FFC432>10%</color>早める	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+3%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>15%</color>早める	3272	327202	327203	327202	3003	3272	5	one	
301103	タレント効果301103	3	攻撃時,敵対象に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+8%	テスト2<skillEff=中毒>	3011	301103	301104	301103	4006	1	4	one	
309803	タレント効果309803	3	機動力が自身より低い対象を攻撃する時,効果命中+20%	テスト2<skillEff=中毒>	3098	309803	309804	309803	4005	1	1	one	
318503	回復強化	3	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+30%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+40%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	3185	318503	318504	318503	4004	3185	1	one	
327203	ワイルドリズム	3	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+3%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>15%</color>早める	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+4%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>20%</color>早める	3272	327203	327204	327203	4003	3272	5	one	
301104	タレント効果301104	4	攻撃時,敵対象に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+10%	テスト2<skillEff=中毒>	3011	301104	301105	301104	5006	1	4	one	
309804	タレント効果309804	4	機動力が自身より低い対象を攻撃する時,効果命中+25%	テスト2<skillEff=中毒>	3098	309804	309805	309804	5005	1	1	one	
318504	回復強化	4	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+40%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+50%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	3185	318504	318505	318504	5004	3185	1	one	
327204	ワイルドリズム	4	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+4%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>20%</color>早める	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+5%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>25%</color>早める	3272	327204	327205	327204	5003	3272	5	one	
301105	タレント効果301105	5	攻撃時,敵対象に付与されている<skillEff=強化効果>1つ毎に,与ダメージ+12%	テスト2<skillEff=中毒>	3011	301105		301105		1	4	one	
309805	タレント効果309805	5	機動力が自身より低い対象を攻撃する時,効果命中+30%	テスト2<skillEff=中毒>	3098	309805		309805		1	1	one	
318505	回復強化	5	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+50%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	[緊急回復]を発動する時,追加で回復効果<color=#FFC432>+50%</color>.さらに対象に<skillEff=庇護>を付与,1ターン継続	3185	318505		318505		3185	1	one	
327205	ワイルドリズム	5	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+5%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>25%</color>早める	[アースニードル]<skillEff=気絶>の<skillEff=基礎確率><color=#FFC432>+5%</color>,対象に<skillEff=気絶>を与えた時,自身の行動順を<color=#FFC432>25%</color>早める	3272	327205		327205		3272	5	one	
335905	前路照らす暁光	5	自身のターン終了後,<color=#FFC432>20%</color>の確率で行動ターンを獲得する	自身のターン終了後,<color=#FFC432>20%</color>の確率で行動ターンを獲得する	3359	335905		335905		3359	5	one	
336203	マトリクス展開	3	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+9%</color>,防御力を戦闘中永続に<color=#FFC432>+9%</color>	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+12%</color>,防御力を戦闘中永続に<color=#FFC432>+12%</color>	3362	336203	336204	336203	4005	3362	5	one	
336202	マトリクス展開	2	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+6%</color>,防御力を戦闘中永続に<color=#FFC432>+6%</color>	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+9%</color>,防御力を戦闘中永続に<color=#FFC432>+9%</color>	3362	336202	336203	336202	3001	3362	5	one	
336201	マトリクス展開	1	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+3%</color>,防御力を戦闘中永続に<color=#FFC432>+3%</color>	戦闘開始時,味方全体の耐久値上限を戦闘中永続に<color=#FFC432>+6%</color>,防御力を戦闘中永続に<color=#FFC432>+6%</color>	3362	336201	336202	336201	2001	3362	5	one	
305201	タレント効果305201	1	自身のターン開始時,10%の確率で防御力+20%,2ターン継続	テスト2<skillEff=中毒>	3052	305201	305202	305201	2003	1	1	one	
313901	子守唄	1	[楽章]を発動した後,<color=#FFC432>10%</color>の<skillEff=基礎確率>で対象に<skillEff=昏睡>を付与,1ターン継続	[楽章]を発動した後,<color=#FFC432>10%</color>の<skillEff=基礎確率>で対象に<skillEff=昏睡>を付与,1ターン継続	3139	313901	313902	313901	2002	3139	1	one	
322601	増幅解除	1	[こだま]を発動した後,<color=#FFC432>20%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[こだま]を発動した後,<color=#FFC432>40%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3226	322601	322602	322601	2001	3226	5	one	
331301	スターロンリー	1	[ホルスの庇護]を発動した後,追加で対象の会心率<color=#FFC432>+2%</color>,2ターン継続	[ホルスの庇護]を発動した後,追加で対象の会心率<color=#FFC432>+4%</color>,2ターン継続	3313	331301	331302	331301	2004	3313	5	one	
305202	タレント効果305202	2	自身のターン開始時,20%の確率で防御力+20%,2ターン継続	テスト2<skillEff=中毒>	3052	305202	305203	305202	3003	1	1	one	
